term_id,item_id,query,title,category,brand,label,first_stage_score,final_ranking_score,rank_before,rank_after
TERM_662f6794,ITEM_2d144dec8562,24 parça yemek takımı,krem cırtlı erkek çocuk ayakkabı,ayakkabı/günlük ayakkabı/casual ayakkabı,rıdvan çelik,0,0.03038317922279883,-2.2053812,93,99
TERM_662f6794,ITEM_263a1e9a8d8e,24 parça yemek takımı,deniz reactive 67 gri 24 parça yemek takımı,ev & mobilya/ev/sofra & mutfak/sofra/yemek takımı,tulü porselen,1,0.9765110626993008,1.7217548,5,24
TERM_662f6794,ITEM_30cb33e194ba,24 parça yemek takımı,azra 24 parça 6 kişilik yemek takımı,ev & mobilya/ev/sofra & mutfak/sofra/yemek takımı,güral porselen,1,0.9441075822783763,1.5216907,11,38
TERM_662f6794,ITEM_5f950d047a9d,24 parça yemek takımı,deskjet ink advantage 4376 89g05c wi-fi + tarayıcı + fotokopi renkli all-in-one yazıcı,ev & mobilya/ev/banyo/banyo aksesuarları/sabunluk,porsima,0,0.03498873430063675,-2.303856,86,110
TERM_662f6794,ITEM_d73632764167,24 parça yemek takımı,antique green 24 parça 6 kişilik premium porselen yemek takımı mavi çiçek desenli,ev & mobilya/ev/sofra & mutfak/sofra/yemek takımı,porselenden,1,0.9045542430676674,1.0966233,35,51
TERM_662f6794,ITEM_c86da3063221,24 parça yemek takımı,plantopia porselen yemek takımı 24 parça 6 kişilik yeşil,ev & mobilya/ev/sofra & mutfak/sofra/yemek takımı,english home,1,0.9255153619312932,2.0187159,21,2
TERM_662f6794,ITEM_80d1f30dd490,24 parça yemek takımı,kiraz model 6 kişilik 14 parça kahvaltı takımı,ev & mobilya/ev/sofra & mutfak/sofra/kahvaltı takımı,heda porselen,0,0.26726693663137563,-0.12738241,56,57
TERM_662f6794,ITEM_d5c577c9b91c,24 parça yemek takımı,atina 24 parça yemek takimi elegant dg 4213,ev & mobilya/ev/sofra & mutfak/sofra/yemek takımı,güral porselen,1,0.8330059148825926,1.0333073,49,52
TERM_662f6794,ITEM_f75282d0343b,24 parça yemek takımı,deniz model çay kaşık 6 lı çay kaşığı,ev & mobilya/ev/sofra & mutfak/sofra/çatal & bıçak & kaşık,nehir,0,0.0437959543727016,-1.9368556,75,75
TERM_662f6794,ITEM_c9382fac6972,24 parça yemek takımı,mod24y2720162 moderna 6 kişilik 24 parça yeşil yemek takım,ev & mobilya/ev/sofra & mutfak/sofra/yemek takımı,kütahya porselen,1,0.8413077133892486,1.3628674,46,44
TERM_662f6794,ITEM_fa8c6f5ed40b,24 parça yemek takımı,vanessa porselen 24 parça 6 kişilik yemek takımı mavi,ev & mobilya/ev/sofra & mutfak/sofra/yemek takımı,heda porselen,0,0.9056015305892775,1.7601944,33,18
TERM_662f6794,ITEM_a058b9acfd34,24 parça yemek takımı,lk dy mm jog unisex çocuk mavi eşofman takim unisex çocuk eşofman takim jl9202,giyim/alt giyim/eşofman/eşofman takımı,adidas,0,0.02810940618013926,-2.132989,95,88
TERM_662f6794,ITEM_77cd2a42da0b,24 parça yemek takımı,zeugma 24 parça 6 kişilik yemek takımı lacivert,ev & mobilya/ev/sofra & mutfak/sofra/yemek takımı,kütahya porselen,1,0.9321060394509724,1.6000664,18,32
TERM_662f6794,ITEM_38402daf15b7,24 parça yemek takımı,siyah çizgili 24 parça 6 kişilik yemek takımı,ev & mobilya/ev/sofra & mutfak/sofra/yemek takımı,casa de bella,1,0.9355210504497099,1.8594142,17,11
TERM_662f6794,ITEM_dc7f1a9d2a72,24 parça yemek takımı,moderna 18 parça 6 kişilik yemek takımı krem,ev & mobilya/ev/sofra & mutfak/sofra/kahve fincanı,kütahya porselen,0,0.5853354072700747,0.77191097,53,53
TERM_662f6794,ITEM_54bcf034ceed,24 parça yemek takımı,titan sport armut boks torbasi,spor & outdoor/ekipman & aksesuar/boks/boks torbası,titan sport,0,0.006369857942315245,-2.1438656,139,91
TERM_725d0b85,ITEM_435e58c8ecf9,bilgisayar bileşenleri,palmiye desenli oversize unisex gömlek,giyim/üst giyim/gömlek,ilkcet moda,0,0.09898923358065113,-1.5470834,141,56
TERM_725d0b85,ITEM_743eba53264e,bilgisayar bileşenleri,"15 adet süslemeli lotus mum, düğün, kına, nişan, söz, hediyelik kutu",hobi & eğlence/parti malzemeleri/düğün&kına &nikah malzemeleri/söz hediyelik,gezegen,0,0.16346712229031513,-2.025116,68,168
TERM_725d0b85,ITEM_ddcc48f0ff99,bilgisayar bileşenleri,beyaz zambak desen 55x55cm bandana/fular,aksesuar/şal & fular & eşarp/fular,tuaipek,0,0.015904513501033637,-2.4446402,219,213
TERM_725d0b85,ITEM_8f75597cb20b,bilgisayar bileşenleri,t.ur g-six eldiven siyah kirmizi,otomobil & motosiklet/motosiklet/motosiklet giyim/motosiklet eldiveni,tucano urbano,0,0.028881886589157937,-2.106571,206,185
TERM_725d0b85,ITEM_af3188f16984,bilgisayar bileşenleri,işnar deri su ve rüzgar geçirmez motosiklet eldiveni - içi polar -rüzgar geçirmez,aksesuar/atkı & bere & eldiven/eldiven,işnar,0,0.016418339075194622,-2.3035622,217,197
TERM_725d0b85,ITEM_5d929a09c5c9,bilgisayar bileşenleri,"kıngston sa400s37/240g a400 2.5"" 240gb (500/350mb/s) sata (3d nand) ssd disk (7mm)",elektronik/bilgisayar grubu/bileşenler/temel bileşenler/ssd (solid state drive),kingston,1,0.32913194129283796,-1.2861353,16,19
TERM_725d0b85,ITEM_1eeb41cbb92d,bilgisayar bileşenleri,retro metal dekoratif akrobatik rustik pembe mafsallı duvar aplik,ev & mobilya/mobilya/elektrik & aydınlatma/aplik,dylight,0,0.08653504974701591,-1.6500643,155,75
TERM_725d0b85,ITEM_c8f58e01966e,bilgisayar bileşenleri,2tb kc3000 nvme m.2 skc3000d/2048g okuma hızı 7000mb / yazma hızı 7000mb ssd,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/ssd (solid state drive),kingston,0,0.29607828131814096,-1.6682225,32,80
TERM_725d0b85,ITEM_f717df681ba1,bilgisayar bileşenleri,alüminyum çift taraflı merdiven 3+3 (sar1323),banyo yapı & hırdavat/hırdavat/merdiven,demiriz,0,0.13706030335434846,-1.7807876,83,113
TERM_725d0b85,ITEM_00736632cae5,bilgisayar bileşenleri,diş mekan  sert plastik yer karosu zemin döşemesi  ( kahverengi ) 50 x 50  1 m2 ( 4 adet ),bahçe & elektrikli el aletleri/bahçe/bahçe dekorasyonu/bahçe yer döşemesi,balban ticaret,0,0.13308691094357233,-2.3340144,90,204
TERM_725d0b85,ITEM_feb342420878,bilgisayar bileşenleri,1000 parça yapboz puzzle - paris'de bir gece 1070,hobi & eğlence/oyun grupları/puzzle,anatolian puzzle,0,0.017728713995838037,-2.3035622,214,198
TERM_725d0b85,ITEM_698a138002c4,bilgisayar bileşenleri,nova siyah 3 rgb fanlı temperli cam panel m-atx gaming oyuncu bilgisayar kasası,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/bilgisayar kasası,revenge,1,0.6720165053107394,0.831018,7,2
TERM_725d0b85,ITEM_6430be8dcff2,bilgisayar bileşenleri,terranova kumandalı 6 rgb fanlı nova beyaz midi tower cam panel gaming oyuncu bilgisayar kasası,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/bilgisayar kasası,revenge,1,0.6686277054291992,0.83889014,8,1
TERM_725d0b85,ITEM_c8414a26b2ad,bilgisayar bileşenleri,47w usb-c 2 port mini hızlı şarj aleti samsung pps 2.0 gan pro destekli akım koruma type-c ach08707,ev & mobilya/ev/ev tekstili/yatak odası tekstili/çarşaf&çarşaf takımı/tek kişilik çarşaf takımı,emaycenter,0,0.10327352620100462,-1.9175463,138,142
TERM_725d0b85,ITEM_6f4232bcc1cc,bilgisayar bileşenleri,"rattan tepsi, hazeran sunum tepsisi, dekoratif kutu, sunumluk (hazeran) siyah",ev & mobilya/ev/sofra & mutfak/sofra/tepsi,rattan concept,0,0.11374351094246946,-1.7866061,123,115
TERM_725d0b85,ITEM_0a31435c9cd7,bilgisayar bileşenleri,vo5586s w65673 53,aksesuar/gözlük/güneş gözlüğü,vogue,0,0.10397846706824194,-1.65181,135,76
TERM_725d0b85,ITEM_e389671dabff,bilgisayar bileşenleri,a520m-ds3h-v2 a520m-ds3h am4 ddr4 4733mhz matx anakart,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/anakart,gigabyte,1,0.09790919743197192,-1.7681708,144,108
TERM_725d0b85,ITEM_9e068829edc2,bilgisayar bileşenleri,nd2607 cpu işlemci fan 2 bakırlı,elektronik/bilgisayar grubu/bileşenler/yan bileşenler/soğutucu ve overclock,nodar,1,0.24989180618952136,-1.5863206,50,60
TERM_725d0b85,ITEM_bf683ca87a40,bilgisayar bileşenleri,go walk max walker - vea kadın siyah yürüyüş ayakkabısı 125053 bkw,ayakkabı/spor ayakkabı/yürüyüş ayakkabısı,skechers,0,0.13261682915361647,-1.917703,91,143
TERM_725d0b85,ITEM_5a57a1cccb2a,bilgisayar bileşenleri,geforce rtx 5090 32g gaming trio oc gddr7 512bit dx12 dlss4 gaming (oyuncu) ekran kartı,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/ekran kartı,msi,0,0.31674986021615364,-1.1839471,22,11
TERM_725d0b85,ITEM_50918f537604,bilgisayar bileşenleri,parıltılı prenses - kız çocuk simli pembe abiye babet ayakkabı,ayakkabı/günlük ayakkabı/babet,sirri,0,0.12385537450700476,-2.0273294,105,171
TERM_725d0b85,ITEM_7437ff849c31,bilgisayar bileşenleri,"cover cream aydınlatıcılı gözaltı kapatıcısı, yoğun pigment concealer - no 51",kozmetik & kişisel bakım/makyaj/ten makyajı/kapatıcı,sheida,0,0.045201500559108695,-2.68373,198,222
TERM_725d0b85,ITEM_3bae63949de0,bilgisayar bileşenleri,ice pro bp4 siyah auto rainbow fanlı kule işlemci fanı,elektronik/bilgisayar grubu/bileşenler/yan bileşenler/soğutucu ve overclock,deep cool,0,0.28569948641291737,-1.6836798,37,86
TERM_725d0b85,ITEM_bda6c68424e9,bilgisayar bileşenleri,"ssd 2,5’ sata 3 240gb",elektronik/bilgisayar grubu/bileşenler/temel bileşenler/ssd (solid state drive),intenso,1,0.23729442469838724,-1.2806742,52,18
TERM_725d0b85,ITEM_ea54a01e48b2,bilgisayar bileşenleri,deepcool 240mm le500-marrs sıvı soğutmalı am5-1700p işlemci fanı,elektronik/bilgisayar grubu/bileşenler/yan bileşenler/soğutucu ve overclock,deep cool,0,0.20459918429110982,-1.8662112,55,131
TERM_725d0b85,ITEM_6b16c5ef09e8,bilgisayar bileşenleri,erkek siyah uzun askılı el çantası 25wbd3500ft,aksesuar/çanta/el çantası,derimod,0,0.08711422053760294,-1.822978,153,124
TERM_725d0b85,ITEM_761d17f2bc27,bilgisayar bileşenleri,coolant kırmızı antifriz 16 kg 2024 üretim-faturalı,otomobil & motosiklet/otomobil/kış ürünleri/antifriz,petrol ofisi,0,0.012768189115264379,-2.0204105,221,165
TERM_725d0b85,ITEM_5d8768f43ff4,bilgisayar bileşenleri,maşa ve koca ayı boyama kitabı (20 tam sayfa resimli boyama kitabı),kitap/çocuk ve ebeveyn kitapları/boyama kitapları,znc,0,0.01408566882352755,-2.3035622,220,199
TERM_725d0b85,ITEM_e9c24ebb8432,bilgisayar bileşenleri,kadın v yaka kol fileli kazak 12767 bgl-st04222,giyim/büyük beden/büyük beden kazak,lavella,0,0.11537941328610689,-1.8167268,120,122
TERM_725d0b85,ITEM_4f4019f598a5,bilgisayar bileşenleri,harajuku çizgi detaylı siyah baggy unisex paraşüt eşofman altı,giyim/alt giyim/eşofman/eşofman altı,gofeel,0,0.12281409049812664,-1.8023393,108,119
TERM_725d0b85,ITEM_e89be7c3c5db,bilgisayar bileşenleri,16 cm paşabahce karaca granit ve çelik tencere payrex cam kapak çelik tepesi ve vidası ile beraber,ev & mobilya/ev/sofra & mutfak/pişirme/tencere,ürkmez ticaret,0,0.1741970274856967,-1.8994876,60,137
TERM_725d0b85,ITEM_850767d79622,bilgisayar bileşenleri,rivera modern beyaz globe (kapalı camlı) ledli avize,ev & mobilya/mobilya/elektrik & aydınlatma/avize,ömür avize,0,0.14195760372218824,-1.9393395,80,146
TERM_725d0b85,ITEM_dba774eaf617,bilgisayar bileşenleri,ryzen 9 9950x3d 5.0ghz 128mb 170w am5 fansız tray,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/işlemci,amd,1,0.051555697511452545,-2.5048096,191,216
TERM_725d0b85,ITEM_a3e65d96bd1c,bilgisayar bileşenleri,glass 6x120mm rainbow fanlı oyuncu bilgisayar kasası,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/bilgisayar kasası,gameforce,1,0.6867794280450616,0.650554,4,6
TERM_725d0b85,ITEM_07651f2c95f5,bilgisayar bileşenleri,siyah orkide özlü canlandırıcı & yumuşatıcı el ayak ve vücut bakım peelingi 200gr,kozmetik & kişisel bakım/cilt bakım/vücut bakımı/vücut peelingi,smoothly,0,0.08301368605590448,-1.9868884,161,157
TERM_725d0b85,ITEM_f1871bf53859,bilgisayar bileşenleri,art-2112 italyan üretimi otomatik kilitli hafif tip budama makasi,bahçe & elektrikli el aletleri/bahçe/küçük el aletleri/budama makası,falket,0,0.05043634185284348,-2.3365123,193,205
TERM_725d0b85,ITEM_66cdaa08232c,bilgisayar bileşenleri,sayılarla boyama numaralı tuval seti fırça boya dahil 40x50 cm yasemin çiçeği,kırtasiye & ofis malzemeleri/sanatsal malzemeler/tuval,picasso world hobby art,0,0.048740142399476334,-2.3365123,195,206
TERM_725d0b85,ITEM_fae41ed94b22,bilgisayar bileşenleri,316l boncuk çelik kolye paslanmaz kararmaz,aksesuar/takı & mücevher/kolye/çelik kolye,xuping jewelry,0,0.06262721862661975,-1.7610133,178,103
TERM_725d0b85,ITEM_b5eb927c70d2,bilgisayar bileşenleri,trim x10 siyah aluminyum argb dikey vga ekran kartı tutucu,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/bilgisayar kasası,rampage,1,0.21990379379588948,-1.9090369,54,140
TERM_725d0b85,ITEM_6581517bcf4d,bilgisayar bileşenleri,step dış kapı paspası siyah pvc 45x70 462708,ev & mobilya/mobilya/halı / kilim/kapı önü paspası,koza home,0,0.03721530082558309,-2.292934,201,196
TERM_725d0b85,ITEM_44a8f132000e,bilgisayar bileşenleri,erkek eşofman altı,giyim/alt giyim/eşofman/eşofman altı,calvin klein,0,0.10720538598982411,-1.1928234,133,16
TERM_725d0b85,ITEM_edc5d0ea370b,bilgisayar bileşenleri,kadın siyah uzun kol fermuarlı parmak geçme detaylı dik yaka crop top bluz,giyim/üst giyim/bluz & tunik/bluz,imoda,0,0.11117441731731613,-2.0558944,126,180
TERM_725d0b85,ITEM_eb6610d697f2,bilgisayar bileşenleri,ironman kassız çocuk kostümü,giyim/kostüm,kostümix,0,0.010072620497478946,-2.0468159,223,177
TERM_725d0b85,ITEM_965ac0131a20,bilgisayar bileşenleri,mac 64 gb (2x32gb) 1333mhz ddr3 ecc ram dımm kit- macpro ve server ram,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/bellek (ram),owc,1,0.311588650864026,-1.4225794,25,40
TERM_725d0b85,ITEM_e401b0037766,bilgisayar bileşenleri,turkanlarhome taytüyü koyu gri döşemelik kumaş ( 21 renk seçenekli),hobi & eğlence/hobi malzemeleri/kumaş,yerli,0,0.047105155836063096,-2.3365123,196,207
TERM_725d0b85,ITEM_cf70c2039ff2,bilgisayar bileşenleri,mag force 100m gaming mid-tower pc kasası,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/bilgisayar kasası,syrox,0,0.26034553492608997,-1.7616339,43,104
TERM_725d0b85,ITEM_d75ad7556536,bilgisayar bileşenleri,çoraplı tekmelik,spor & outdoor/ekipman & aksesuar/futbol/tekmelik,öz kalyon spor,0,0.022693540565532095,-2.0468159,210,178
TERM_725d0b85,ITEM_46b6818ea20d,bilgisayar bileşenleri,çift düğme detaylı cepli havuç pantolon antrasit 3045,giyim/tesettür giyim/tesettür pantolon,benguen,0,0.04149142151757636,-2.6673448,200,221
TERM_725d0b85,ITEM_2806ff2655f6,bilgisayar bileşenleri,peerless assassin 140 digital black tl-d14cb 6x6mm isı borulu intel-amd uyumlu soğutucu,elektronik/bilgisayar grubu/bileşenler/yan bileşenler/soğutucu ve overclock,thermalright,1,0.3050672440686368,-1.3236209,27,32
TERM_725d0b85,ITEM_1bfd16c96edb,bilgisayar bileşenleri,dora 7 parça ezme döküm volkanit tencere seti =yeni seri=,ev & mobilya/ev/sofra & mutfak/pişirme/tencere,korkmaz,0,0.13713527867750505,-2.3370972,81,210
TERM_725d0b85,ITEM_f7f0d2168db2,bilgisayar bileşenleri,"siyah mermer desen 12 parça lüx seramik kahve fincan takımı, türk kahvesi fincanı",ev & mobilya/ev/sofra & mutfak/sofra/kahve fincanı,erbaşlar,0,0.16549717805888642,-1.9369732,66,145
TERM_725d0b85,ITEM_d5d298b02df4,bilgisayar bileşenleri,geforce rtx 5070 windforce oc sff 12g gddr7 12gb 192bit dlss 4 nvidia ekran kartı-gv-n5070w,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/ekran kartı,gigabyte,1,0.32980657078844994,-1.2861353,14,20
TERM_725d0b85,ITEM_e78c6c49c6ea,bilgisayar bileşenleri,"alpha force, ak-h610m eg vs, 2xddr4, m.2, 2x hdmı, dp, 12-13.14.nesil, lga1700 soket, anakart",elektronik/bilgisayar grubu/bileşenler/temel bileşenler/anakart,arktek,1,0.12592525271507907,-1.7622252,100,106
TERM_725d0b85,ITEM_1bb29983f95d,bilgisayar bileşenleri,mpg b650i edge wifi amd b650 soket am5 ddr5 6600(oc)mhz mini-itx gaming (oyuncu) anakart,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/anakart,asus,0,0.12364243103441994,-1.7255713,106,98
TERM_725d0b85,ITEM_82d12a36a6e4,bilgisayar bileşenleri,chevrolet aveo tüm modeller old krom kapı eşiği 4 parça yazılı,otomobil & motosiklet/otomobil/modifiye ürünleri/oto krom aksesuar,careste,0,0.05449858803828061,-1.7086607,187,91
TERM_725d0b85,ITEM_22f632251f72,bilgisayar bileşenleri,intel h511 10.11gen 1200p ddr4 3200mhz 2xhdmi 1xdp 1xnvme 1xm.2 1xwifi slot m-atx anakart (bul,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/anakart,xaser,1,0.13016055697000284,-1.7194586,95,95
TERM_725d0b85,ITEM_7d905f815a8e,bilgisayar bileşenleri,assur 21v kömürsüz şarjlı 125mm avuç taşlama solo gövde (bataryasizdir),bahçe & elektrikli el aletleri/elektrikli el aletleri/taşlama,vicem,0,0.011467473492413702,-2.3035622,222,200
TERM_725d0b85,ITEM_26213eaffcbc,bilgisayar bileşenleri,niloya folyo balon doğum günü balon,hobi & eğlence/parti malzemeleri/balon,mutluanılarpartievi,0,0.064419020758311,-1.3447406,176,35
TERM_725d0b85,ITEM_f219ffb607cb,bilgisayar bileşenleri,fat cheeks islak bitişli likit allık - 5 peach plunge,kozmetik & kişisel bakım/makyaj/ten makyajı/allık,nyx professional makeup,0,0.07481195841178613,-2.020682,170,166
TERM_725d0b85,ITEM_cfe5be39a305,bilgisayar bileşenleri,2.75-17 tt 41p nr-7 motosiklet lastiği tube type,otomobil & motosiklet/lastik & jant/motosiklet lastikleri,anlas,0,0.14665117883384285,-1.9423472,76,148
TERM_725d0b85,ITEM_32090a07335c,bilgisayar bileşenleri,gammix d35 8gb 3200mhz cl16 ddr4 bellek,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/bellek (ram),xpg,1,0.25973617328194964,-1.7616339,45,105
TERM_725d0b85,ITEM_9e743733d56b,bilgisayar bileşenleri,trend pera şal 3 - 4866 gül kurusu,giyim/tesettür giyim/tesettür şal,armine,0,0.12073146102784503,-1.7727287,113,110
TERM_725d0b85,ITEM_e9c5c08bf0b6,bilgisayar bileşenleri,daisy su yeşili halı makinede yıkanabilir çiçekli dokuma şönil halı bohem eskitme vintage oda halısı,ev & mobilya/mobilya/halı / kilim/halı,cool halı,0,0.16987983308369675,-2.0991542,63,183
TERM_725d0b85,ITEM_1e871e831ae8,bilgisayar bileşenleri,"ryzen 7500f rtx 4060 gaming pc | 16gb ram, 1tb ssd, msi mag kasa, 6 fanlı sistem",elektronik/bilgisayar grubu/monitörler/oyuncu monitör,msi,0,0.1827827349369495,-1.5025289,57,50
TERM_725d0b85,ITEM_0da39f499122,bilgisayar bileşenleri,büyük boy 30 gram gümüş alaşım termal macun işlemci chipset ekran kartlarında kullanılabilir,elektronik/bilgisayar grubu/bileşenler/yan bileşenler/soğutucu ve overclock,derwell,1,0.3183825381754471,-1.3236209,21,33
TERM_725d0b85,ITEM_892b20940da9,bilgisayar bileşenleri,kruva 4 yol 6mm,ev & mobilya/mobilya/yatak odası/dolap ve gardırop,karaca,0,0.09828311863737157,-1.4769576,143,48
TERM_725d0b85,ITEM_7df7ebf51139,bilgisayar bileşenleri,porselen cappuccino bardağı,ev & mobilya/ev/sofra & mutfak/sofra/bardak,lavazza,0,0.06702857856844759,-1.3179351,173,29
TERM_725d0b85,ITEM_4fb89771c15a,bilgisayar bileşenleri,matilda 4pr günlük beyaz kadın spor ayakkabı,ayakkabı/spor ayakkabı/yürüyüş ayakkabısı,lumberjack,0,0.11197750438329875,-1.7132931,125,94
TERM_725d0b85,ITEM_ec8b1eae0ac6,bilgisayar bileşenleri,arc-650 650w 80 plus bronze power supply pc güç kaynağı ( 3 yıl garantili ),elektronik/bilgisayar grubu/bileşenler/temel bileşenler/power supply (psu),archon,0,0.32849593714695385,-1.2861353,17,21
TERM_725d0b85,ITEM_757eccac4b85,bilgisayar bileşenleri,koltuk halı yıkama ve leke çıkartma makinesi 1500 ml temiz su haznesi 600w güç,elektronik/elektrikli ev aletleri/süpürge & ütü/süpürge/halı yıkama makinesi,thomax,0,0.015948711487316726,-2.3035622,218,201
TERM_725d0b85,ITEM_0fe7afa822ea,bilgisayar bileşenleri,berserk bilek destekli mousepad model - 2,elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/çevre birimleri/mousepad,pixxa,0,0.08905781335552641,-1.9414444,151,147
TERM_725d0b85,ITEM_98b2166cb5a0,bilgisayar bileşenleri,"adaçayı yeşili montessori çocuk odası anaokulu anasınıfı etkinlik duvar rafı, montessori kitaplığı",ev & mobilya/mobilya/bebek & çocuk odası mobilyası/çocuk & montessori kitaplık,ahsel ahşap montessori çocuk odası mobilyası,0,0.061410498409257205,-1.7086607,180,92
TERM_725d0b85,ITEM_8e33282e52cb,bilgisayar bileşenleri,sticky notes 20yp yapışkanlı not kağıdı to do - 1 adet / k0116,kırtasiye & ofis malzemeleri/kırtasiye kağıt ürünleri/not kağıtları ve bloknot,gıpta,0,0.08950130716639196,-2.424071,150,211
TERM_725d0b85,ITEM_e024e79d4b4c,bilgisayar bileşenleri,wjcoolman robin2 uzaktan kumandalı rgb 7 fanlı gaming akvaryum kasa siyah 700 watt psu,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/bilgisayar kasası,lian li,0,0.32118627105632397,-1.2861353,19,22
TERM_725d0b85,ITEM_381f94ac4852,bilgisayar bileşenleri,kahve mum esansı 50 ml. doğal mum kokuları mum yapım malzemeleri,ev & mobilya/ev/ev dekorasyon/mum & kandil,poyrish,0,0.12845567548320305,-2.020176,97,164
TERM_725d0b85,ITEM_2fed153f7a0b,bilgisayar bileşenleri,kadın eşofman alt f8730ax/gr256 grey melange,giyim/alt giyim/eşofman/eşofman altı,defacto,0,0.11646369648794481,-1.7727287,117,111
TERM_725d0b85,ITEM_f397a7107e2f,bilgisayar bileşenleri,5. sınıf fen bilimleri arı soru bankası (yazılıda 100 cepte hediyeli),kitap/eğitim/ders ve yardımcı kitaplar,arı yayıncılık,0,0.16020663663713397,-1.9085146,69,139
TERM_725d0b85,ITEM_cc504aac79ef,bilgisayar bileşenleri,deepcool 360mm mystique360 lcd ekranli argb am5-1700p sivi soğutmali işlemci fani,elektronik/bilgisayar grubu/bileşenler/yan bileşenler/soğutucu ve overclock,msi,0,0.2923810194945647,-1.5089519,33,54
TERM_725d0b85,ITEM_6de57c16bed9,bilgisayar bileşenleri,ranforce çift kişilik lastikli çarşaflı nevresim takımı simple siyah,ev & mobilya/ev/ev tekstili/yatak odası tekstili/nevresim takımı/çift kişilik nevresim,casa carina,0,0.1524084982426922,-1.9255767,73,144
TERM_725d0b85,ITEM_58212e51c612,bilgisayar bileşenleri,sk hma82gs6djr8n 16gb ddr4 3200mhz cl22 notebook bellek,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/bellek (ram),hynix,1,0.27075280777523997,-1.800838,42,117
TERM_725d0b85,ITEM_f1df50c9f156,bilgisayar bileşenleri,"seagate 3.5"" 8 tb st8000dm004 sata 3.0 5400 rpm hard disk",elektronik/bilgisayar grubu/bileşenler/temel bileşenler/harddisk,dragos,0,0.02423635637537505,-2.204694,209,191
TERM_725d0b85,ITEM_0527f5d93265,bilgisayar bileşenleri,geforce rtx 5090 32g gaming trio oc gddr7 512bit dx12 dlss4 gaming (oyuncu) ekran kartı,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/ekran kartı,msi,1,0.31674986021615364,-1.1839471,23,12
TERM_725d0b85,ITEM_afbbb5ea8605,bilgisayar bileşenleri,sr6024 kol saati,aksesuar/saat,skechers,0,0.10780347142893316,-1.4647627,132,47
TERM_725d0b85,ITEM_4ddba74f7548,bilgisayar bileşenleri,mdd3l8gb1600d 8gb ddr3 1600mhz cl11 masaüstü bellek,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/anakart,twinmos,1,0.09766586837468,-1.7681708,145,109
TERM_725d0b85,ITEM_f5d507112957,bilgisayar bileşenleri,uyku arkadaşı ayıcık – mavi fularlı,anne & bebek & çocuk/oyuncak/bebek & okul öncesi oyuncaklar/uyku arkadaşı,budizzz,0,0.19661589950696554,-1.7234966,56,97
TERM_725d0b85,ITEM_dad7dcc9140c,bilgisayar bileşenleri,elt844 ergonomik lastik tokmak 40'lık,banyo yapı & hırdavat/hırdavat/manuel el aletleri/çekiç,eltos,0,0.026269945395311748,-2.0736213,208,181
TERM_725d0b85,ITEM_ff2dfeba5723,bilgisayar bileşenleri,glass 6x120mm rainbow fanlı oyuncu bilgisayar kasası,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/bilgisayar kasası,gameforce,0,0.6867794280450616,0.650554,5,7
TERM_725d0b85,ITEM_92be68d17fc1,bilgisayar bileşenleri,x870 aorus elite wifi7 amd x870 soket am5 ddr5 8000mhz (oc) usb4 wifi 7 atx anakart,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/anakart,gigabyte,1,0.12975693367480395,-1.7194586,96,96
TERM_725d0b85,ITEM_1fd413796e60,bilgisayar bileşenleri,laguna çift kişilik pike takımı,otomobil & motosiklet/otomobil yedek parça/mekanik aksam/şanzıman yağı,karaca home,0,0.12727033281189792,-1.3920772,98,38
TERM_725d0b85,ITEM_85667b1b832f,bilgisayar bileşenleri,sle–1000 1000va line interactive ups kesintisiz güç kaynağı,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/power supply (psu),powerful,1,0.27136947099108905,-1.800838,41,118
TERM_725d0b85,ITEM_475e4fc45bd0,bilgisayar bileşenleri,"çiçek sulama kabı antrasit renk 1,7 lt sulak dekoratif ürün",bahçe & elektrikli el aletleri/bahçe/bahçe sulama/bitki sulama kabı,eliteplas,0,0.1576283159525767,-2.025116,70,169
TERM_725d0b85,ITEM_af64c76473c3,bilgisayar bileşenleri,rog strix b850-g gaming wifi ddr5 (8000mhz)oc m.2 hdmi/dp/usb-c pcie 5.0 am5 matx anakart,elektronik/bilgisayar grubu/bileşenler/temel bileşenler/anakart,asus,1,0.1320720154603525,-1.6828047,93,85
