term_id,item_id,query,title,category,brand,true_label,prediction,score,score_type,lexical_overlap,hardness
TERM_01019813,ITEM_3749cf84b62a,anlas,takım tvs jupiter 90/90-12 ve 90/90-12 sc360 allgrip ön arka set,otomobil & motosiklet/lastik & jant/motosiklet lastikleri,anlas,1,0,0.4857203190027106,probability,0.0,0.014279680997289379
TERM_d066a6e1,ITEM_a6a105516075,braun ipl,yeni kablolu lazer epilasyon 2 başlıklı ( yüz & vücut ) premium lazer epilasyon seti,elektronik/kişisel bakım aletleri/ipl lazer epilasyon aleti,braun,1,1,0.5144095095610148,probability,0.0,0.014409509561014833
TERM_090e21ba,ITEM_5d3a35e7db7d,english home bardak,sare cam 3'lü meşrubat bardağı 270 ml,ev & mobilya/ev/sofra & mutfak/sofra/bardak,english home,1,0,0.48558922578719926,probability,0.0,0.014410774212800737
TERM_30ff7349,ITEM_2f5f551a588e,aplik,küre gold ledli aplik salon mutfak oda oturma odası hol ledli aplik sb-ld-707,ev & mobilya/mobilya/elektrik & aydınlatma/aplik,seba aydinlatma,0,0,0.4854164400173213,probability,0.09090909090909091,0.014583559982678684
TERM_1a741877,ITEM_9cb392f6c018,kedi mama kabı,kedi mama ve su kabı standı 2'li doğal ahşap yağmur geçirmez membran kaplı,süpermarket/pet shop/evcil hayvan ürünleri/kedi ve köpek mama su kabı,odunn rengi,1,0,0.48523469678835507,probability,0.23076923076923078,0.014765303211644931
TERM_80f2f7e5,ITEM_1f658fb883ec,west home mutfak halısı,harry potter temalı yıkanabilir kaymaz taban leke tutmaz salon halısı mutfak halısı ve yolluk,ev & mobilya/mobilya/halı / kilim/halı,west home,1,1,0.51509436232263,probability,0.13333333333333333,0.01509436232262995
TERM_e795a5a3,ITEM_30ed2641bc05,hurma,medine mebrum hurması 1kg - deluxe jumbo boy - taptaze yeni mahsül,süpermarket/gıda & içecek/atıştırmalık/hurma,nutbite,1,1,0.515099042504218,probability,0.0,0.015099042504218008
TERM_f48e426d,ITEM_2d3512be1613,adidas sporcu sütyeni,adidas torsion super erkek ayakkabi-hp6546,ayakkabı/spor ayakkabı/sneaker,adidas,0,0,0.4848956264917844,probability,0.14285714285714285,0.015104373508215585
TERM_80f2f7e5,ITEM_80c830ff92fd,west home mutfak halısı,gamer halısı yıkanabilir kaymaz taban led işık görselli genç odası için oyuncu halısı,ev & mobilya/mobilya/halı / kilim/mutfak halısı,west home,1,0,0.48473306282096257,probability,0.06666666666666667,0.015266937179037432
TERM_9d9f0dc8,ITEM_84649c14ba81,the north face erkek,m altamesa 500 blue,ayakkabı/spor ayakkabı/outdoor ayakkabı,the north face,1,0,0.4846950279219752,probability,0.0,0.015304972078024781
TERM_892dc535,ITEM_25bddd518879,tenda,mw3 2li paket ac1200 tüm evi kapsayan mesh sistemi,elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/ağ - modem/menzil genişletici,tenda,0,1,0.5153332531608357,probability,0.0,0.01533325316083567
TERM_eb7073c5,ITEM_cc88d99fdc06,yabancı dil eğitim kitabı,hollandaca eğitim seti 8 kitap a1-b1 seviye (seslendirmeli),kitap/yabancı dil kitaplar/yabancı dil eğitimi,fono yayınları,1,1,0.515431433000192,probability,0.09090909090909091,0.015431433000192007
TERM_ff14c1b0,ITEM_f600c860e063,kadife örgü ipi,(5 adet ) puffy color el örgü ipliği 5'li paket - 6052 su yeşili - 100 gr. 9 mt. parmak örgü ipi,hobi & eğlence/hobi malzemeleri/örgü ipi,makromecity,0,1,0.5157211761487908,probability,0.09523809523809523,0.01572117614879076
TERM_ee668858,ITEM_fb121f00ae76,damga,yılbaşı temalı damga seti,kırtasiye & ofis malzemeleri/kırtasiye/el işi malzemesi,flying tiger copenhagen,1,1,0.5157352550063734,probability,0.25,0.015735255006373405
TERM_a69d763b,ITEM_92f780a51a52,evlight,fethiye ahşap ayaklı krem kumaş başlıklı abajur,ev & mobilya/mobilya/elektrik & aydınlatma/avize,evlight,0,0,0.48425907048827316,probability,0.0,0.015740929511726842
TERM_92d79a43,ITEM_bfb0896c65ab,nike koşu ayakkabısı,wmns air zoom pegasus 39 spor ayakkabı dx1826-200,ayakkabı/spor ayakkabı/koşu & antrenman ayakkabısı,nike,1,1,0.5158122502572269,probability,0.0,0.01581225025722688
TERM_f28e60ca,ITEM_f7ac55ca6e5c,siyah duvar saati,gümüş kristal seri-büyük boy(50x75cm)- pilli led - modern dekoratif duvar saati,ev & mobilya/ev/ev dekorasyon/duvar dekorasyonu/duvar saati,aa shop,0,0,0.4841266672177313,probability,0.16666666666666666,0.015873332782268712
TERM_f5eb3e71,ITEM_89ebffa31563,nuk alıştırma bardakları,- isı yalıtımlı sport bardak pipetli 14+ ay kız 266 ml,anne & bebek & çocuk/anne bebek ürünleri/bebek beslenme ürünleri/alıştırma bardağı,nuk,0,1,0.5158870504460055,probability,0.0,0.01588705044600547
TERM_22392492,ITEM_82c34b2c9a81,nişan çikolatası,2'li söz tepsisi damat kahvesi nişan tepsisi,hobi & eğlence/parti malzemeleri/düğün&kına &nikah malzemeleri/söz tepsisi,zekaavm,0,0,0.4840912530430679,probability,0.14285714285714285,0.01590874695693212
TERM_3338b43e,ITEM_9ec2eb471957,teenage millionaire,kadın açık yeşil nefes alan bisiklet yaka regular fit normal kesim baskisiz basic t-shirt,giyim/üst giyim/t-shirt,teenage millionaire,0,1,0.5160547355998009,probability,0.0,0.016054735599800862
TERM_98bd157d,ITEM_4418e60f6677,iş eldiveni,isıya dayanıklı yanmaz eldiven - fırıncı eldiveni (10 çift),banyo yapı & hırdavat/hırdavat/iş güvenlik ürünleri/iş eldiveni,punta,0,1,0.5161277115354086,probability,0.1,0.016127711535408595
TERM_6db8f023,ITEM_8bfb44e23a3d,oriflame kadın parfüm,elvie parfümü,kozmetik & kişisel bakım/parfüm ve deodorant/parfüm,oriflame,1,0,0.48383506123209313,probability,0.0,0.016164938767906867
TERM_87d39697,ITEM_2c968d94696f,lorus saat,rm361gx9 kronograf erkek kol saati,aksesuar/saat,lorus,1,0,0.48375448684414507,probability,0.0,0.01624551315585493
TERM_00d059af,ITEM_7e8cee94e7ec,mutfak dekorasyon,45x7 cm mutfak banyo dekoratif raf,ev & mobilya/ev/ev dekorasyon/duvar dekorasyonu/duvar dekorasyon ürünü,ipeksi pleksi,1,0,0.4837002742744967,probability,0.14285714285714285,0.01629972572550331
TERM_abc135ff,ITEM_f5bc4c549977,columbia kadın,w endless trail shell kadın rüzgarlık,giyim/spor giyim/spor yağmurluk & rüzgarlık,columbia,1,1,0.5164788869905876,probability,0.14285714285714285,0.016478886990587638
TERM_0c670e64,ITEM_941599cdd72d,alize puffy,puffy fıne color 5949 örgü ipi 5 li paket,hobi & eğlence/hobi malzemeleri/örgü ipi,alize,1,0,0.48336652262958385,probability,0.1,0.01663347737041615
TERM_17abab55,ITEM_ca39a1bad9c7,beko çaycı,2200 w semaver,elektronik/elektrikli ev aletleri/yiyecek & içecek hazırlama/içecek hazırlama/çay makinesi,beko,1,1,0.516641654696169,probability,0.0,0.01664165469616896
TERM_e27dbe51,ITEM_4cdef3657c43,nike sweatshirt,"ja morant fleece basketball hoodie ""dark raisin"" mor erkek sweatshirt",giyim/spor giyim/spor sweatshirt,nike,1,0,0.4832868150080457,probability,0.09090909090909091,0.01671318499195429
TERM_2ecfeb90,ITEM_0b1d995de135,büyüteçli makyaj aynası,"10x büyüteçli vantuzlu kaş, sivilce, siyah nokta aynası (normal görüntüyü 10 kat yakınlaştırır)",ev & mobilya/ev/ev dekorasyon/ayna,grau,1,0,0.4832670537688562,probability,0.14285714285714285,0.016732946231143797
TERM_d5ef0294,ITEM_167db5d7292b,polar sweatshirt,yumıorı full zıp erkek beyaz polar nf0a883rfr01,giyim/spor giyim/spor softshell & polar,the north face,1,1,0.5168074824263698,probability,0.125,0.016807482426369758
TERM_86977cff,ITEM_dc27b1e52aa3,cata spot,melinda dekoratif modern kristal duy beyaz işık gu-10 ampul,banyo yapı & hırdavat/elektrik tesisat malzemesi/spot lamba,cata,1,1,0.5168264741420927,probability,0.0,0.016826474142092707
TERM_ba24fa0a,ITEM_f6785f706b0e,badem takma tırnak,beyaz french pırlanta taş badem takma tırnak,kozmetik & kişisel bakım/makyaj/tırnak/takma tırnak & aksesuarı,zardünya,1,0,0.48316739257404434,probability,0.42857142857142855,0.01683260742595566
TERM_c397c1d0,ITEM_8bf9e4bd5462,bayan bot,kora kadın bot k400798-003,ayakkabı/bot & çizme/bot & bootie,skechers,0,1,0.516901212854174,probability,0.2,0.016901212854174008
TERM_61fbd883,ITEM_75a8de7f89a5,erkek gözlük,mu 2372 c02 60,aksesuar/gözlük/güneş gözlüğü,mustang,1,0,0.4830899466615999,probability,0.0,0.01691005333840012
TERM_75964b93,ITEM_b993475a669b,koton kumaş pantolon,kadın yüksek bel pantolon,giyim/alt giyim/pantolon,koton,1,0,0.4830500799288081,probability,0.16666666666666666,0.016949920071191893
TERM_8853c6e9,ITEM_a70f4b571049,çelik tragus piercing,piercing cerrahi çelik piercing zirkon taşlı kıkırdak tragus conch gold renk tek taşlı klasik,aksesuar/takı & mücevher/piercing,noble getto,1,0,0.48303891893480505,probability,0.25,0.01696108106519495
TERM_cdcf980d,ITEM_aad9f8dae39a,su samuru,su samurları ilk okuma,kitap/çocuk ve ebeveyn kitapları/çocuk masal ve öykü kitabı,tübitak yayınları,1,0,0.483023849986196,probability,0.2,0.01697615001380398
TERM_0a7bc31d,ITEM_ea9fdf4f4842,hot wheels premium,premium fast & furious nissan silvia (s15),hobi & eğlence/uzaktan kumandalı araçlar/model araç,hot wheels,1,1,0.5170332821060593,probability,0.1111111111111111,0.017033282106059255
TERM_8ff295f3,ITEM_51adc0e23e12,yolluk,salon halısı geometrik iskandinav toz tutmaz dijital baskı yıkanabilir kaymaz taban  8142,ev & mobilya/mobilya/halı / kilim/yolluk,df home,1,0,0.48295118124759284,probability,0.0,0.017048818752407158
TERM_6d1ad1f9,ITEM_04d95ccf4ec0,çiçeklik,dekoratif metal çiçeklik ferforje çiçeklik,ev & mobilya/mobilya/bahçe mobilyaları/saksılık,mavi trend,1,1,0.5172347055788107,probability,0.25,0.017234705578810683
TERM_7d418dcf,ITEM_66ea9fa2e3b5,kral şakir kitapları,okulda ilk gün! - kral şakir ilk okuma 9 kitabı - varol yaşaroğlu - eksik parça yayınları,kitap/çocuk ve ebeveyn kitapları/çocuk masal ve öykü kitabı,eksik parça çocuk,1,1,0.5172754247409873,probability,0.13333333333333333,0.01727542474098731
TERM_4116f03c,ITEM_cd0a54a84ac2,saklama kabi,"çekmece içi düzenleyici, modüler saklama kabı - makyaj takı organizeri - 22,5 x 15 cm",ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/saklama kabı,meleni home,1,0,0.48252353913977386,probability,0.06666666666666667,0.01747646086022614
TERM_4324ac8f,ITEM_4cb5766c7c27,siyah güneş gözlüğü,siyah kadın güneş gözlüğü apsn010601--50 ekartman,aksesuar/gözlük/güneş gözlüğü,aqua di polo 1987,0,1,0.5174785053216483,probability,0.5,0.017478505321648297
TERM_aaf29d83,ITEM_7e651fc7c114,altın kaplama kolye,mozanit işığı 18 ayar beyaz altın kaplama gümüş yüzük,aksesuar/takı & mücevher/küpe/gümüş küpe,so chic...,0,0,0.4824935415200088,probability,0.2,0.017506458479991216
TERM_7e5fad9b,ITEM_30bff2a58968,araba süsleri,araba park numaratörü araç içi torpido üstü açılır kapanır neon telefon numarası bırakma,otomobil & motosiklet/otomobil/araç içi aksesuarı/torpido aksesuar,ucuzmi,0,1,0.5175622105659909,probability,0.07142857142857142,0.017562210565990943
TERM_48e28582,ITEM_a5a540e81612,kız çocuk yelek,kiz çocuk welsoft kuzu içi deseni pamuk astarli çiçek nakişli cepli 1-4 yaş yelek,giyim/dış giyim/ceket & yelek/yelek,milays life home collection,1,0,0.48240625198382153,probability,0.13333333333333333,0.017593748016178468
TERM_921e2696,ITEM_1d8e6cea110f,protez tırnak,protez tırnak 500'lü jel destekli oval yarım ay tips özel saklama kutusunda,kozmetik & kişisel bakım/makyaj/tırnak/takma tırnak & aksesuarı,easy beauty,1,1,0.5176394285795485,probability,0.16666666666666666,0.017639428579548477
TERM_9cb29871,ITEM_647eacc147e8,modal sweatshirt,erkek beyaz sweatshirt ince modal kumaş sweatshirt,giyim/üst giyim/sweatshirt,cga,1,0,0.4822686809955975,probability,0.3333333333333333,0.0177313190044025
TERM_82640d64,ITEM_1915958b5a57,banyo dolabı,yıldız 55 cm antrasit gri mat-atlantik çam mdf seramik lavabolu asma banyo dolabı takımı,ev & mobilya/mobilya/mutfak & banyo mobilyası/banyo mobilyası/banyo dolabı seti,özceden,0,0,0.48221234845055927,probability,0.14285714285714285,0.01778765154944073
TERM_07c23679,ITEM_a901c1a961b1,anta,iconic erkek siyah sweatshirt,giyim/üst giyim/sweatshirt,anta,1,1,0.5178195320051746,probability,0.0,0.01781953200517461
TERM_b500d8b4,ITEM_20c20dff22e1,aldo ayakkabı,rylea - kadın siyah topuklu terlik,ayakkabı/sandalet ve terlik/sandalet,aldo,1,1,0.5178883784841394,probability,0.0,0.017888378484139378
TERM_648b6b4a,ITEM_cd38982ab5fc,standlı yağdanlık,ahşap standlı çizgili tombul yağlık sirkelik,ev & mobilya/ev/sofra & mutfak/yemek hazırlık/yağdanlık,decovio,1,1,0.5178975580395212,probability,0.14285714285714285,0.0178975580395212
TERM_686385dd,ITEM_7ae3768130ab,kaşıklık,bade 11 parça 9 2 çekmece içi kaşıklık mutfak düzenleyici organizer çatal bıçak saklama kutusu,ev & mobilya/ev/ev gereçleri/depolama&düzenleme ürünleri/dolap içi düzenleyici,bayev,1,1,0.5179786468358927,probability,0.06666666666666667,0.017978646835892675
TERM_929c7719,ITEM_c72fc0cf2df0,raschel carpet,yıkanabilir kaymaz taban yuvarlak peluş halı bej,ev & mobilya/mobilya/halı / kilim/halı,raschel carpet,1,1,0.5179873278384458,probability,0.0,0.01798732783844581
TERM_45f537ee,ITEM_51e79cfc36a4,diğer konserve ürünleri,tirşik çorbası 1 litre,süpermarket/gıda & içecek/hazır gıda/konserve/diğer konserve ürünleri,doğal yaşam dünyası,0,1,0.5179892251302152,probability,0.0,0.01798922513021517
TERM_f61802b8,ITEM_a704870c7d79,japon yatak,beatris japon karyola,ev & mobilya/mobilya/yatak odası/karyola,koce,1,1,0.5182033746691439,probability,0.25,0.0182033746691439
TERM_01aef776,ITEM_5e44185aeab8,wet n wild,impossible primer baz,kozmetik & kişisel bakım/makyaj/ten makyajı/aydınlatıcı,wet n wild,0,0,0.48178163375246286,probability,0.0,0.018218366247537143
TERM_c84967e3,ITEM_a8d740a00f2f,şarjlı diş fırçası,stern basınç sensörlü 2 elektrikli diş fırçası,kozmetik & kişisel bakım/ağız bakım/diş fırçası/şarj edilebilir diş fırçası,oral-b,0,0,0.48157843554777785,probability,0.25,0.01842156445222215
TERM_920593a8,ITEM_59e017b2f111,raf dolap,dekoratif 5 raflı kitaplık metal kitaplık raf dosya kitap rafı ofis salon rafı beyaz,ev & mobilya/ev/ev gereçleri/depolama&düzenleme ürünleri/askı,morpanya,0,0,0.48155832364449275,probability,0.07692307692307693,0.018441676355507253
TERM_63d1762c,ITEM_e2623a20826e,çeyizlik havlu,fransız güpürlü kadife bohça söz nişan hurcu çeyizlik 3'lü set,ev & mobilya/ev/banyo/banyo tekstili/havlu,ayhanhome,0,1,0.5185290766843934,probability,0.09090909090909091,0.01852907668439341
TERM_35897a72,ITEM_6c94ca364b51,kadın salaş gömlek,bürümcük çizgili oversize rahat kesim kadın gömlek | pembe mks1610021-1,giyim/üst giyim/gömlek,manche,0,1,0.5185578620384841,probability,0.2,0.018557862038484085
TERM_41e1f8f8,ITEM_862c73c6bc45,nivea yüz temizleyicileri,göz makyaj temizleyici 125 ml çift etkili,kozmetik & kişisel bakım/cilt bakım/yüz bakım/yüz temizleyici,nivea,1,1,0.5186322065062449,probability,0.0,0.018632206506244864
TERM_f77bd9d4,ITEM_8c0328fba8e7,munchkin,brica bebek arabası organizer&düzenleyici|bebek arabası aksesuarı|çok bölmeli çanta,anne & bebek & çocuk/çocuk gereçleri/bebek arabası & puset/bebek arabası aksesuarları,munchkin,0,0,0.48122691558835046,probability,0.0,0.018773084411649543
TERM_9977f91d,ITEM_962ac4cf8d05,1 yaş kız bebek doğum günü elbisesi,kız bebek doğum günü parti kıyafeti tütü etek/elbise set keçe 1 yaş,giyim/bebek giyim/bebek takımı,petite ponpon baby,1,0,0.48117638907906973,probability,0.42857142857142855,0.018823610920930267
TERM_44ca1bfe,ITEM_13dee570cf82,anason,anason tohumu çayı 100 gr ( elenmiş ),süpermarket/gıda & içecek/çay/bitki çayı/diğer bitki çayları,by organik,1,0,0.48093667260399636,probability,0.125,0.019063327396003638
TERM_d8fcef73,ITEM_aa01fd2622a0,erkek altın kolye,14 ayar kristal kesim granat taşlı minimal altın kolye,aksesuar/takı & mücevher/kolye/altın kolye,veradesigngold,0,0,0.48092595895394774,probability,0.2,0.01907404104605226
TERM_dda749c6,ITEM_3a586f447b6b,integral,"ls236 yeni versiyon çanta hediyeli boya ölçüm cihazı ultra hızlı, çift ekranlı kalınlık ölçer",otomobil & motosiklet/otomobil yedek parça/kaporta/boya ölçüm cihazı,integral,0,0,0.4808541540373651,probability,0.0,0.01914584596263491
TERM_b3f4a2e0,ITEM_9a695b8b37cb,dündar,12'li paket arkası silikonlu kaymayan bambu babet çorap,giyim/iç giyim/çorap,dündar,0,0,0.4808337429320133,probability,0.0,0.01916625706798669
TERM_1a431028,ITEM_f6e7f1fb4cf5,klpro,klms18-20 multi set için darbeli vidalama başlığı klmsv04,bahçe & elektrikli el aletleri/elektrikli el aletleri/akülü vidalama,klpro,1,1,0.5191975788762672,probability,0.0,0.019197578876267163
TERM_c7755541,ITEM_bc19bdca8da0,daniel klein erkek saat,"yılan saat model - kadın kol saati, su geçirmez gold renk çelik kordon - bileklik hediye gdkb2012c1",aksesuar/saat,daniel klein,0,1,0.5192395113947307,probability,0.05263157894736842,0.01923951139473068
TERM_fcbf9aab,ITEM_1d646cadcdf9,şofben,bakır rezistanslı elektrikli şofben aydın deya  4mt kablolu tam takım orijinal set,elektronik/beyaz eşya & iklimlendirme/iklimlendirme/şofben,artemis,1,0,0.4807411598940652,probability,0.08333333333333333,0.019258840105934816
TERM_ebde0c75,ITEM_6410eb1e7e55,mobilya kulpu,hitit 128 mm bronz modern metal kulp modelleri lüks country mutfak dolap çekmece mobilya kulbu,banyo yapı & hırdavat/hırdavat/mobilya kulpu,red level,0,1,0.5192718966624836,probability,0.0625,0.019271896662483634
TERM_81ce43da,ITEM_532c1a36f563,kapalı takım,kadın lacivert tunik pantolon alt üst takım 6663,giyim/tesettür giyim/tesettür takımlar/tesettür alt - üst takım,bigdart,1,1,0.5193273729484569,probability,0.1111111111111111,0.019327372948456878
TERM_7985ee76,ITEM_a1acb0219047,bayan mevsimlik mont,erkek limited edition deri mont ceket siyah,giyim/dış giyim/kaban & mont/mont,mayoral,0,0,0.48066521788789557,probability,0.1111111111111111,0.01933478211210443
TERM_0b1fb028,ITEM_14bb5ba4dd4e,bayan şişme mont,spor kadın kırmızı kapüşonlu astarlı su geçirmez rüzgara dayanıklı elyaf dolgulu şişme mont parka,giyim/spor giyim/spor mont,firststops,1,1,0.5194680001798169,probability,0.13333333333333333,0.01946800017981687
TERM_f7b18416,ITEM_abcde5501a94,bıttım şampuanı,bıttım yağı hyaluronic acid saç bakım şampuanı,kozmetik & kişisel bakım/saç bakım/şampuan,duo pure active,0,1,0.5194706866167847,probability,0.2857142857142857,0.01947068661678475
TERM_f4d16286,ITEM_bf8e5f646b7a,bilfen yayıncılık,"bilfen yayınları 4.sınıf ben matematik,fen,sosyal,türkçe 4'lü set",kitap/eğitim/ders ve yardımcı kitaplar,bilfen yayıncılık,0,0,0.48049307693667365,probability,0.125,0.019506923063326354
TERM_f65dfe96,ITEM_9108028af88f,apple,11 inç ipad air m3 wi-fi + cellular 1 tb tablet uzay grisi (mcg84tu/a),elektronik/tablet grubu/tablet,apple,1,0,0.480434958273549,probability,0.0,0.019565041726451016
TERM_5e094bcd,ITEM_1a3d11bfb7fd,stick güneş kremi,50spf bb ton eşitleyici açık ten stick güneş kremi 20ml,kozmetik & kişisel bakım/cilt bakım/güneş ürünü/yüz güneş kremi,thalia,1,1,0.5197089292229777,probability,0.3,0.019708929222977734
TERM_1dcbfaaf,ITEM_0d17129d1838,banyo düzenleyici raf,banyo lavobo gider mutfak evye tıkayıcı süzgeci,ev & mobilya/ev/banyo/banyo aksesuarları/banyo düzenleyici,revometal,0,1,0.5197323941066677,probability,0.1111111111111111,0.019732394106667717
TERM_20ed8653,ITEM_136485aabbf3,çocuk içlik,çocuk termal tişört 1. seviye 9299 - beyaz,giyim/iç giyim/termal giyim & içlik,blackspade,1,1,0.5197332205483249,probability,0.1111111111111111,0.019733220548324937
TERM_4b067f3d,ITEM_4a75dc27ace2,10x15 fotoğraf albümü,10x15cm 200 fotoğraf kapasiteli lüks pencereli bebek fotoğraf albümü pp46200-2-m,kırtasiye & ofis malzemeleri/kırtasiye kağıt ürünleri/fotoğraf albümü,rabsev,0,0,0.48017208157705626,probability,0.2,0.019827918422943736
TERM_e76e2d99,ITEM_e0f9bd19e83f,broş,broş,aksesuar/diğer aksesuar/broş,weko,1,1,0.5198746446778273,probability,1.0,0.01987464467782729
TERM_2a6cfc0d,ITEM_f95573cf28f3,kadın ugg,w goldenglow slide dark sand 1167430,ayakkabı/sandalet ve terlik/terlik,ugg,1,0,0.4801173537142549,probability,0.0,0.019882646285745098
TERM_fef99aab,ITEM_135e457db427,kask,kask çocuk sw 815k ocean white pink full face,otomobil & motosiklet/motosiklet/motosiklet koruma ekipmanları/motosiklet kaskı,sway,0,1,0.5199692195893509,probability,0.1111111111111111,0.01996921958935094
TERM_97c0883b,ITEM_c0564bfbb076,balon kol trençkot,kadın balon kol rezort yaka kemerli uzun trençkot - siyah / lacivert / vizon / bej / haki,giyim/dış giyim/pardesü & trençkot/trençkot,quberz,1,1,0.519995851970298,probability,0.21428571428571427,0.019995851970297962
TERM_698266e5,ITEM_d212132eaded,standlı baharatlık,7 parça ahşap standlı cam baharatlık baharat takımı,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/baharatlık,rapt,0,0,0.4798331771707126,probability,0.25,0.02016682282928739
TERM_81e84f23,ITEM_8faa2b405dec,köşe koltuk,angelo zero 05 leke tutmaz kumaşli kanepe,ev & mobilya/mobilya/salon & oturma odası/kanepe & koltuklar/köşe takımı,erduran mobilya,0,1,0.5202476033593563,probability,0.0,0.02024760335935627
TERM_9cb29871,ITEM_b812768bd9e3,modal sweatshirt,modal touch basic sweatshirt,giyim/üst giyim/sweatshirt,hiccup,1,1,0.5203377964826419,probability,0.5,0.02033779648264189
TERM_71d316cc,ITEM_e75b3f3c5fa9,jogger eşofman,kadın siyah paçası lastikli jogger eşofman altı drawstring,giyim/alt giyim/eşofman/eşofman altı,los ojos,1,0,0.47959908366796467,probability,0.25,0.020400916332035335
TERM_76938dd3,ITEM_4ed79403029f,kalem seti,ipad iphone ios android uyumlu pencil 2in1 dokunmatik kalem,kırtasiye & ofis malzemeleri/kalem/keçeli kalem,artline,0,1,0.5204045540729104,probability,0.1,0.02040455407291042
TERM_6aeac74a,ITEM_33dfef4ec430,alyan seti,asafyapımarket cakı alyan takımı yıldız t9-t10-t15-t20-t25-t27-t30-t40 8 parça alyan seti alyan çakı,banyo yapı & hırdavat/hırdavat/manuel el aletleri/anahtar,kayasanyapimarket,0,1,0.5205953283586323,probability,0.2,0.020595328358632314
TERM_8460893b,ITEM_ad51a622d167,kişisel gelişim psikoloji,"rezonans kanunu , basariya giden 77 yol , yuksek bilinc klavuzu ,dogru istersen olur , yeterki iste",kitap/kişisel gelişim & psikoloji/bireysel gelişim,koridor yayıncılık,0,0,0.479397234495624,probability,0.0,0.02060276550437601
TERM_927cf805,ITEM_e9ff56dee310,nike cortez kadın,unisex günlük ayakkabı hj9612-800 cortez textile,ayakkabı/spor ayakkabı/sneaker,nike,1,0,0.47935530253350705,probability,0.125,0.020644697466492945
TERM_8fd0bb6b,ITEM_32bb6fbbc160,kağıt havluluk,beyaz yuvarlak mermer siyah ginkgo aksesuarlı dekoratif rulo kağıt havluluk,ev & mobilya/ev/sofra & mutfak/sofra/peçetelik,jenisa,1,0,0.47906887007720783,probability,0.2,0.02093112992279217
TERM_d9b12d27,ITEM_2d454ac17032,pamuk saten,allday fleur pamuk saten king nevresim takımı krem,ev & mobilya/ev/ev tekstili/yatak odası tekstili/nevresim takımı/battal boy nevresim,linens,1,0,0.4790293625468571,probability,0.25,0.020970637453142926
TERM_4116f03c,ITEM_3b9d134ddd81,saklama kabi,2li bella buzdolabı düzenleyici saklama kabı küçük,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/saklama kabı,vienev,0,0,0.4788903450930581,probability,0.125,0.021109654906941888
TERM_6f806fe1,ITEM_8a1bae701197,wouf,nuit - bowling çanta,aksesuar/çanta/omuz çantası,wouf,1,0,0.4787267888395388,probability,0.0,0.021273211160461214
TERM_6e26e95d,ITEM_d9f4575f5dce,elektronik tartı,dijital mutfak tartısı 10 kg hassas elektronik diyet sporcu yiyecek hazırlama gramaj ölçüm terazi,elektronik/elektrikli ev aletleri/yiyecek & içecek hazırlama/yiyecek hazırlama/mutfak tartısı,ganjem,1,1,0.5212791579007715,probability,0.06666666666666667,0.021279157900771506
TERM_9c4a537e,ITEM_eeef5a9e8360,mantar tohumu,istiridye mantar tohumu 1000 gram (ekim mikro delikli siyah poşet hediye ),bahçe & elektrikli el aletleri/bahçe/çiçek & bitki yetiştirme/tohumlar,arnego,1,0,0.47864714430639976,probability,0.16666666666666666,0.021352855693600237
TERM_2daa1ef5,ITEM_25a7e9241621,polarize güneş gözlüğü,güneş gözlüğü gu00056 02b,aksesuar/gözlük/güneş gözlüğü,lozzo,0,0,0.47864668872839233,probability,0.4,0.021353311271607667
TERM_6d1ad1f9,ITEM_a8c523ab70e6,çiçeklik,ayarlanabilir metal saksı ve çiçeklik standı | siyah mat | dekoratif salon & balkon bitki standı,ev & mobilya/mobilya/bahçe mobilyaları/saksılık,valda,0,1,0.5213957359853387,probability,0.07692307692307693,0.021395735985338726
TERM_55ec892d,ITEM_357b791441e9,manuka kadın çanta,yüksek yaka body kahverengi,giyim/elbise,manuka,0,1,0.5214181488704853,probability,0.0,0.02141814887048532
TERM_1b8be4e9,ITEM_0fb7e5e43595,duxal shoes,arabella kadın süet toka detaylı günlük loafer ayakkabı,ayakkabı/sandalet ve terlik/terlik,duxal shoes,0,0,0.47851973403074705,probability,0.0,0.021480265969252954
TERM_b7aaa8d1,ITEM_72554c6ab3c4,dolgu topuk sandalet,730-142 siyah hakiki deri ortopedik taban kadın sandalet,ayakkabı/sandalet ve terlik/sandalet,serkanseyyid,1,0,0.4784752382782376,probability,0.1,0.021524761721762375
TERM_abc135ff,ITEM_2b2b73f9eee4,columbia kadın,wk0034 powder lıte mıd jacket,giyim/spor giyim/spor softshell & polar,columbia,0,0,0.4784063588498757,probability,0.0,0.0215936411501243
TERM_3408f608,ITEM_86af4a359279,hoka erkek spor ayakkabı,marahi 7,ayakkabı/spor ayakkabı/sneaker,hoka,0,0,0.4782905675479178,probability,0.0,0.021709432452082178
TERM_710734bb,ITEM_3e0576959516,giorgio armani,eau de nuit edt 100 ml erkek parfüm 3605521695178,kozmetik & kişisel bakım/makyaj/göz makyajı/göz farı,giorgio armani,0,1,0.5218563415771895,probability,0.0,0.02185634157718952
