term_id,retrieval_mode,item_id,retrieval_rank,retrieval_score,v1_probability
TERM_b54a0785,tfidf,ITEM_526af72d5be4,27,0.3335270842347907,0.34171626112492914
TERM_b54a0785,tfidf,ITEM_d3e14d355359,28,0.32886840094070063,0.4737731711493925
TERM_b54a0785,tfidf,ITEM_7c4fd6305049,29,0.32838793108571174,0.3428468489534701
TERM_b54a0785,tfidf,ITEM_e9c9ed064631,30,0.32734372911386467,0.17814978288549116
TERM_b54a0785,tfidf,ITEM_4c174790910d,31,0.32637683162894415,0.2971420573881506
TERM_b54a0785,tfidf,ITEM_c153654a7af9,32,0.3242509416980307,0.3792692878545574
TERM_b54a0785,tfidf,ITEM_c15f0f88ae1c,33,0.32406818927559844,0.2440334618828686
TERM_b54a0785,tfidf,ITEM_ea6af52fe6bf,34,0.3239186010748195,0.25127640901476506
TERM_b54a0785,tfidf,ITEM_e8bbfa6b2e93,35,0.3230439387580478,0.3327348774810372
TERM_b54a0785,tfidf,ITEM_5fe10baf1da3,36,0.3223965148646282,0.35465237919786313
TERM_b54a0785,tfidf,ITEM_bc51aa8f2a81,37,0.32137288136473297,0.38183638574812867
TERM_b54a0785,tfidf,ITEM_c8a7ecfaa713,38,0.3209296246390356,0.24481991321802596
TERM_b54a0785,tfidf,ITEM_313b06fd0025,39,0.31959205187975986,0.27297047103686867
TERM_b54a0785,tfidf,ITEM_41311fec678b,40,0.31953609619390433,0.3304008580460351
TERM_b54a0785,tfidf,ITEM_46f59e222ca1,41,0.31914920106544664,0.20384075574568192
TERM_b54a0785,tfidf,ITEM_4c79c86debba,42,0.3179907884714992,0.24545351854747505
TERM_b54a0785,tfidf,ITEM_66abe1a56725,43,0.317375166326175,0.4230962941371422
TERM_b54a0785,tfidf,ITEM_06392dd83d70,44,0.317293357550962,0.2520550852653185
TERM_b54a0785,tfidf,ITEM_9ea103c17177,45,0.3167164853921919,0.31235394661549687
TERM_b54a0785,tfidf,ITEM_8275c8ae4950,46,0.31617732388232084,0.4448273865522019
TERM_b54a0785,tfidf,ITEM_6dfc1a14f7e0,47,0.31404503516231297,0.26174222727137675
TERM_b54a0785,tfidf,ITEM_999a52f9ddf5,48,0.31374318184608363,0.1485653893055184
TERM_b54a0785,tfidf,ITEM_bfe4b6da24a2,49,0.3132999728523972,0.248416157516712
TERM_b54a0785,tfidf,ITEM_6e3bc04b0afe,50,0.3130005867703939,0.2361610411855436
TERM_b54a0785,tfidf,ITEM_422e59675c9e,51,0.3127610620127151,0.313252033288643
TERM_b54a0785,tfidf,ITEM_6b0880450300,52,0.3126323874097362,0.17530120186860734
TERM_b54a0785,tfidf,ITEM_daab6d1f017c,53,0.3123859813556945,0.24413543879053104
TERM_b54a0785,tfidf,ITEM_eb6267eb0db6,54,0.3121505462042439,0.10848883406909567
TERM_b54a0785,tfidf,ITEM_a29625891c3e,55,0.3106121322058505,0.2951071851635529
TERM_b54a0785,tfidf,ITEM_da4828b333db,56,0.30999812361830903,0.19026511234614277
TERM_b54a0785,tfidf,ITEM_dde39ccdd0e9,57,0.30988553921855944,0.3094830038769242
TERM_b54a0785,tfidf,ITEM_02a8624b1a45,58,0.30972921684999066,0.26179313102531476
TERM_b54a0785,tfidf,ITEM_0ba22f35fe06,59,0.3090454720663779,0.49405383372223954
TERM_b54a0785,tfidf,ITEM_09b117307958,60,0.30896564893530604,0.27129653184616687
TERM_b54a0785,tfidf,ITEM_4dd32ea2c1ac,61,0.30872369845149167,0.19690964381897924
TERM_b54a0785,tfidf,ITEM_072f07ee01a2,62,0.30851850696982086,0.3320941382517094
TERM_b54a0785,tfidf,ITEM_16c9082384c8,63,0.30767557705312665,0.09998895251127106
TERM_b54a0785,tfidf,ITEM_6a4816a2395e,64,0.30630472368568673,0.13480178217452016
TERM_b54a0785,tfidf,ITEM_834e4ad666ab,65,0.3050582726371185,0.5223275147841032
TERM_b54a0785,tfidf,ITEM_082eb0ef8f99,66,0.3038022520748982,0.21807914707873935
TERM_b54a0785,tfidf,ITEM_c5e11d1245ee,67,0.30364657028748615,0.07208313861317997
TERM_b54a0785,tfidf,ITEM_5f054d591aea,68,0.30339196276349717,0.26947404515882545
TERM_b54a0785,tfidf,ITEM_827c0bfccf9a,69,0.3031748504395252,0.24505913657737852
TERM_b54a0785,tfidf,ITEM_faee3946b251,70,0.3031411384932511,0.20150443309134572
TERM_b54a0785,tfidf,ITEM_0e3a355575b9,71,0.3031047757359695,0.3304258978233947
TERM_b54a0785,tfidf,ITEM_7d9e52f8aa65,72,0.30272690366783844,0.22749876379385925
TERM_b54a0785,tfidf,ITEM_5431b4b8207e,73,0.30264577546818405,0.14867255341823027
TERM_b54a0785,tfidf,ITEM_1b270a185d94,74,0.3021123509336735,0.11144821989428155
TERM_b54a0785,tfidf,ITEM_ebde445329b2,75,0.301652006503004,0.15401043810178025
TERM_b54a0785,tfidf,ITEM_c87ba8d991fc,76,0.30162396401185043,0.13409074225574832
TERM_b54a0785,tfidf,ITEM_acf90c39285e,77,0.3009592043583593,0.11282724214253614
TERM_b54a0785,tfidf,ITEM_ffd910373a75,78,0.3007552602125663,0.184183370840581
TERM_b54a0785,tfidf,ITEM_089d4262a32e,79,0.30033995611714726,0.27202725951420736
TERM_b54a0785,tfidf,ITEM_28cf8386f946,80,0.2992046690452532,0.19228573298232143
TERM_b54a0785,tfidf,ITEM_b95b543c9398,81,0.29814940982631755,0.44754144554223024
TERM_b54a0785,tfidf,ITEM_13a55b062f5a,82,0.29771928356246413,0.16323145730926125
TERM_b54a0785,tfidf,ITEM_4b70522ad285,83,0.297238314254182,0.207752262889197
TERM_b54a0785,tfidf,ITEM_edc3efcd5b56,84,0.2952930153583957,0.1301943307578093
TERM_b54a0785,tfidf,ITEM_b8ca92a0ef22,85,0.2950353972272365,0.23687120683496038
TERM_b54a0785,tfidf,ITEM_c8d2f8f3ef33,86,0.2947583134674078,0.37243142523239786
TERM_b54a0785,tfidf,ITEM_e12431f83af6,87,0.29464778154363064,0.15603633115415422
TERM_b54a0785,tfidf,ITEM_5eab000ceb19,88,0.29437511807284567,0.13849473537293452
TERM_b54a0785,tfidf,ITEM_e73fe4b6e529,89,0.29390673106275256,0.04716729259169333
TERM_b54a0785,tfidf,ITEM_555f59b8abab,90,0.2931735854802998,0.14133408300750314
TERM_b54a0785,tfidf,ITEM_a2eb566dd0b9,91,0.29294917979398943,0.05146722937252426
TERM_b54a0785,tfidf,ITEM_96e436bb3ea2,92,0.29211645519877705,0.14745704670012816
TERM_b54a0785,tfidf,ITEM_bd1cdd50aa0e,93,0.2919342795444159,0.20278546780070528
TERM_b54a0785,tfidf,ITEM_ad8ff2356fea,94,0.29173702623800535,0.2094742816326859
TERM_b54a0785,tfidf,ITEM_e3792cd4e032,95,0.2916209251340317,0.25581807869461215
TERM_b54a0785,tfidf,ITEM_cd6131aa8346,96,0.2906217629572525,0.047545410012309774
TERM_b54a0785,tfidf,ITEM_d7a9aa3aa19f,97,0.29022033727056495,0.1361966914374955
TERM_b54a0785,tfidf,ITEM_4de506e14e1d,98,0.2899892782210904,0.24097552450926088
TERM_b54a0785,tfidf,ITEM_46501d02f05d,99,0.2896064570009684,0.21270997100572267
TERM_b54a0785,tfidf,ITEM_85ad0017ad79,100,0.2895850588832017,0.3123955886473138
TERM_b54a0785,hybrid_rrf,ITEM_87741bc6ad45,1,0.08347826086956522,0.8324253525943323
TERM_b54a0785,hybrid_rrf,ITEM_4cb3e8b68ec3,2,0.07692307692307693,0.6681172028175475
TERM_b54a0785,hybrid_rrf,ITEM_4d51ca5f6755,3,0.0757142857142857,0.7664047955620765
TERM_b54a0785,hybrid_rrf,ITEM_9715f5ff2999,4,0.07204968944099378,0.3237047021739087
TERM_b54a0785,hybrid_rrf,ITEM_fe3c8b4508f4,5,0.06547619047619047,0.8114568627549545
TERM_b54a0785,hybrid_rrf,ITEM_e9c9ed064631,6,0.06545454545454546,0.17814978288549116
TERM_b54a0785,hybrid_rrf,ITEM_57ed64bf12b2,7,0.05811277330264672,0.8355364073160478
TERM_b54a0785,hybrid_rrf,ITEM_46f59e222ca1,8,0.05806010928961748,0.20384075574568192
TERM_b54a0785,hybrid_rrf,ITEM_641264db282a,9,0.05405405405405406,0.2502266592821751
TERM_b54a0785,hybrid_rrf,ITEM_bc51aa8f2a81,10,0.048793859649122806,0.38183638574812867
TERM_b54a0785,hybrid_rrf,ITEM_b85c5a19fa97,11,0.04799627213420317,0.6839101705395813
TERM_b54a0785,hybrid_rrf,ITEM_1de0b1fb2eb9,12,0.047619047619047616,0.03773409934827987
TERM_b54a0785,hybrid_rrf,ITEM_449c7f68f5ff,13,0.047619047619047616,0.7394647772928933
TERM_b54a0785,hybrid_rrf,ITEM_59928f30a1f9,14,0.04703703703703704,0.7985249494744467
TERM_b54a0785,hybrid_rrf,ITEM_6b0880450300,15,0.04614695340501792,0.17530120186860734
TERM_b54a0785,hybrid_rrf,ITEM_c64a36578161,16,0.04592363261093911,0.31263036032765024
TERM_b54a0785,hybrid_rrf,ITEM_ece3ba107e79,17,0.04574275362318841,0.43394144605290463
TERM_b54a0785,hybrid_rrf,ITEM_4c79c86debba,18,0.04554079696394687,0.24545351854747505
TERM_b54a0785,hybrid_rrf,ITEM_acf90c39285e,19,0.04479203697120512,0.11282724214253614
TERM_b54a0785,hybrid_rrf,ITEM_7c4fd6305049,20,0.044217687074829926,0.3428468489534701
TERM_b54a0785,hybrid_rrf,ITEM_5431b4b8207e,21,0.04408602150537634,0.14867255341823027
TERM_b54a0785,hybrid_rrf,ITEM_8bad9b5c58da,22,0.04365079365079365,0.3544365904572197
TERM_b54a0785,hybrid_rrf,ITEM_f92d2d170a82,23,0.043494019572308806,0.2337308579276427
TERM_b54a0785,hybrid_rrf,ITEM_bb9a8937ec9d,24,0.043184885290148446,0.24570451703344742
TERM_b54a0785,hybrid_rrf,ITEM_0a6091a0ef3c,25,0.04242424242424242,0.640297317252661
TERM_b54a0785,hybrid_rrf,ITEM_5fe10baf1da3,26,0.04224738675958188,0.35465237919786313
TERM_b54a0785,hybrid_rrf,ITEM_faf13c92c1f9,27,0.041666666666666664,0.9284963625960952
TERM_b54a0785,hybrid_rrf,ITEM_16f5ff35aad3,28,0.04133939644481191,0.36084966423916864
TERM_b54a0785,hybrid_rrf,ITEM_ec188d161271,29,0.038856304985337244,0.27618684839906
TERM_b54a0785,hybrid_rrf,ITEM_16c9082384c8,30,0.038363982244768544,0.09998895251127106
TERM_b54a0785,hybrid_rrf,ITEM_4c174790910d,31,0.03812636165577342,0.2971420573881506
TERM_b54a0785,hybrid_rrf,ITEM_02a8624b1a45,32,0.037820512820512825,0.26179313102531476
TERM_b54a0785,hybrid_rrf,ITEM_e8bbfa6b2e93,33,0.03741258741258741,0.3327348774810372
TERM_b54a0785,hybrid_rrf,ITEM_c5e4fff893dd,34,0.037340320995741895,0.17042111330375487
TERM_b54a0785,hybrid_rrf,ITEM_c8a7ecfaa713,35,0.037241379310344824,0.24481991321802596
TERM_b54a0785,hybrid_rrf,ITEM_bfe4b6da24a2,36,0.037220026350461136,0.248416157516712
TERM_b54a0785,hybrid_rrf,ITEM_42f12dbeafe1,37,0.037037037037037035,0.11580994342338474
TERM_b54a0785,hybrid_rrf,ITEM_e73fe4b6e529,38,0.03695208970438328,0.04716729259169333
TERM_b54a0785,hybrid_rrf,ITEM_a29625891c3e,39,0.03658914728682171,0.2951071851635529
TERM_b54a0785,hybrid_rrf,ITEM_13a55b062f5a,40,0.03544494720965309,0.16323145730926125
TERM_b54a0785,hybrid_rrf,ITEM_beede37125a4,41,0.03461538461538462,0.3112498228725316
TERM_b54a0785,hybrid_rrf,ITEM_c1d9650cd15c,42,0.03324348607367475,0.3692448593268278
TERM_b54a0785,hybrid_rrf,ITEM_6a4816a2395e,43,0.03318135764944276,0.13480178217452016
TERM_b54a0785,hybrid_rrf,ITEM_9b265eb9f646,44,0.032426303854875285,0.40893200375915634
TERM_b54a0785,hybrid_rrf,ITEM_c87ba8d991fc,45,0.03215579710144927,0.13409074225574832
TERM_b54a0785,hybrid_rrf,ITEM_a6690a4af507,46,0.030303030303030304,0.03701766169462967
TERM_b54a0785,hybrid_rrf,ITEM_d3ef6ec4655c,47,0.030303030303030304,0.15199249517797572
TERM_b54a0785,hybrid_rrf,ITEM_526af72d5be4,48,0.029972247918593896,0.34171626112492914
TERM_b54a0785,hybrid_rrf,ITEM_d3e14d355359,49,0.029682890855457226,0.4737731711493925
TERM_b54a0785,hybrid_rrf,ITEM_a2eb566dd0b9,50,0.02941717227431513,0.05146722937252426
TERM_b54a0785,hybrid_rrf,ITEM_52b994904ebe,51,0.029411764705882353,0.1870882534224843
TERM_b54a0785,hybrid_rrf,ITEM_ea6af52fe6bf,52,0.02927120669056153,0.25127640901476506
TERM_b54a0785,hybrid_rrf,ITEM_313b06fd0025,53,0.028713858424725822,0.27297047103686867
TERM_b54a0785,hybrid_rrf,ITEM_2b15bd8e3cdc,54,0.02857142857142857,0.11453840359428254
TERM_b54a0785,hybrid_rrf,ITEM_c15f0f88ae1c,55,0.028213718920825248,0.2440334618828686
TERM_b54a0785,hybrid_rrf,ITEM_c5e11d1245ee,56,0.028160919540229885,0.07208313861317997
TERM_b54a0785,hybrid_rrf,ITEM_9ea103c17177,57,0.025910931174089068,0.31235394661549687
TERM_b54a0785,hybrid_rrf,ITEM_4dd32ea2c1ac,58,0.02484567901234568,0.19690964381897924
TERM_b54a0785,hybrid_rrf,ITEM_6e3bc04b0afe,59,0.024089635854341734,0.2361610411855436
TERM_b54a0785,hybrid_rrf,ITEM_422e59675c9e,60,0.023985497141263423,0.313252033288643
TERM_b54a0785,hybrid_rrf,ITEM_082eb0ef8f99,61,0.02299154334038055,0.21807914707873935
TERM_b54a0785,hybrid_rrf,ITEM_da4828b333db,62,0.02268170426065163,0.19026511234614277
TERM_b54a0785,hybrid_rrf,ITEM_a74e9c5e3f9d,63,0.022222222222222223,0.05847590453211542
TERM_b54a0785,hybrid_rrf,ITEM_827c0bfccf9a,64,0.02210552027357108,0.24505913657737852
TERM_b54a0785,hybrid_rrf,ITEM_46501d02f05d,65,0.022101991481524114,0.21270997100572267
TERM_b54a0785,hybrid_rrf,ITEM_b95b543c9398,66,0.021949182870094237,0.44754144554223024
TERM_b54a0785,hybrid_rrf,ITEM_260413aec762,67,0.021739130434782608,0.2921204617649796
TERM_b54a0785,hybrid_rrf,ITEM_faee3946b251,68,0.021212121212121213,0.20150443309134572
TERM_b54a0785,hybrid_rrf,ITEM_e3792cd4e032,69,0.02104133118625872,0.25581807869461215
TERM_b54a0785,hybrid_rrf,ITEM_c823cfce4a6b,70,0.020833333333333332,0.0595108951244775
TERM_b54a0785,hybrid_rrf,ITEM_d7a9aa3aa19f,71,0.02074213049822806,0.1361966914374955
TERM_b54a0785,hybrid_rrf,ITEM_5eab000ceb19,72,0.020370370370370372,0.13849473537293452
TERM_b54a0785,hybrid_rrf,ITEM_96e436bb3ea2,73,0.019917582417582416,0.14745704670012816
TERM_b54a0785,hybrid_rrf,ITEM_e12431f83af6,74,0.01976246105919003,0.15603633115415422
TERM_b54a0785,hybrid_rrf,ITEM_cd6131aa8346,75,0.019258987527512837,0.047545410012309774
TERM_b54a0785,hybrid_rrf,ITEM_c153654a7af9,76,0.019230769230769232,0.3792692878545574
TERM_b54a0785,hybrid_rrf,ITEM_1b270a185d94,77,0.019112874143526866,0.11144821989428155
TERM_b54a0785,hybrid_rrf,ITEM_1217ef23f81a,78,0.018867924528301886,0.12200803706076076
TERM_b54a0785,hybrid_rrf,ITEM_9e24b65cc384,79,0.01818181818181818,0.05916049721861824
TERM_b54a0785,hybrid_rrf,ITEM_c8d2f8f3ef33,80,0.017980970811159493,0.37243142523239786
TERM_b54a0785,hybrid_rrf,ITEM_bf0d2f2e1107,81,0.017241379310344827,0.03374632044688588
TERM_b54a0785,hybrid_rrf,ITEM_41311fec678b,82,0.016666666666666666,0.3304008580460351
TERM_b54a0785,hybrid_rrf,ITEM_fb7600502a01,83,0.01639344262295082,0.0614404179564399
TERM_b54a0785,hybrid_rrf,ITEM_66abe1a56725,84,0.015873015873015872,0.4230962941371422
TERM_b54a0785,hybrid_rrf,ITEM_06392dd83d70,85,0.015625,0.2520550852653185
TERM_b54a0785,hybrid_rrf,ITEM_fd2f40411d60,86,0.015625,0.07853679986886729
TERM_b54a0785,hybrid_rrf,ITEM_937104ec9275,87,0.015384615384615385,0.041552023412032804
TERM_b54a0785,hybrid_rrf,ITEM_1551dc8ec9ca,88,0.015151515151515152,0.3452281448745031
TERM_b54a0785,hybrid_rrf,ITEM_8275c8ae4950,89,0.015151515151515152,0.4448273865522019
TERM_b54a0785,hybrid_rrf,ITEM_6dfc1a14f7e0,90,0.014925373134328358,0.26174222727137675
TERM_b54a0785,hybrid_rrf,ITEM_f30f99eda6cb,91,0.014925373134328358,0.031582565044365775
TERM_b54a0785,hybrid_rrf,ITEM_999a52f9ddf5,92,0.014705882352941176,0.1485653893055184
TERM_b54a0785,hybrid_rrf,ITEM_f3c79978849e,93,0.014705882352941176,0.16418829081149175
TERM_b54a0785,hybrid_rrf,ITEM_0bc1af81653e,94,0.014285714285714285,0.34999263497569827
TERM_b54a0785,hybrid_rrf,ITEM_e2611225260d,95,0.013888888888888888,0.053038002023287664
TERM_b54a0785,hybrid_rrf,ITEM_daab6d1f017c,96,0.0136986301369863,0.24413543879053104
TERM_b54a0785,hybrid_rrf,ITEM_eb6267eb0db6,97,0.013513513513513514,0.10848883406909567
TERM_b54a0785,hybrid_rrf,ITEM_f141fc442ab4,98,0.013333333333333334,0.05091099052885759
TERM_b54a0785,hybrid_rrf,ITEM_6cd0d752c0ab,99,0.013157894736842105,0.19147442470861947
TERM_b54a0785,hybrid_rrf,ITEM_b92bc712f6e1,100,0.012987012987012988,0.11216807016038063
TERM_f6c8c609,tfidf,ITEM_fdba0820e86a,1,0.5057151888894904,0.8546307264738084
TERM_f6c8c609,tfidf,ITEM_e27272da8ab3,2,0.5004554082228574,0.9604779234326419
TERM_f6c8c609,tfidf,ITEM_67f69336d2e1,3,0.4923579069467948,0.8352922592288022
TERM_f6c8c609,tfidf,ITEM_5c74c2bbf13f,4,0.48446069977339035,0.9835490422013542
TERM_f6c8c609,tfidf,ITEM_b5f1a9020638,5,0.4654281325681336,0.9722194063914619
TERM_f6c8c609,tfidf,ITEM_6bfaca66b76a,6,0.4567588919179189,0.9294342633609671
TERM_f6c8c609,tfidf,ITEM_dbe09b3dc13c,7,0.44815173516504625,0.9109063093331072
TERM_f6c8c609,tfidf,ITEM_5e2487693513,8,0.44685893509378316,0.83010860078085
TERM_f6c8c609,tfidf,ITEM_a693d22f00de,9,0.44595533964129186,0.8893276533998817
TERM_f6c8c609,tfidf,ITEM_bab297d69505,10,0.4448136557341039,0.9159917921805258
TERM_f6c8c609,tfidf,ITEM_60dfd9f06dcf,11,0.4447564565634762,0.8947655554437935
TERM_f6c8c609,tfidf,ITEM_4b17b74a9770,12,0.4440530632463636,0.9003154476085526
TERM_f6c8c609,tfidf,ITEM_c8634f704457,13,0.44386447187909095,0.9229748005082613
TERM_f6c8c609,tfidf,ITEM_7933b09525f9,14,0.44254545349647045,0.8826066561460814
TERM_f6c8c609,tfidf,ITEM_ffcb02a83218,15,0.4398819986172279,0.913899485683572
TERM_f6c8c609,tfidf,ITEM_b88b3739ef3b,16,0.4397822795440383,0.9170507122111804
TERM_f6c8c609,tfidf,ITEM_20146f87a3d2,17,0.43730987464150306,0.9021834250534261
TERM_f6c8c609,tfidf,ITEM_a435edd4a8f9,18,0.4367340215009828,0.8853375785140598
TERM_f6c8c609,tfidf,ITEM_d6bef4adc4de,19,0.43581820524960946,0.8808172505437255
TERM_f6c8c609,tfidf,ITEM_2d50dd0e4817,20,0.4349647041343059,0.8924837677583963
TERM_f6c8c609,tfidf,ITEM_b7111ae04297,21,0.4348252422008989,0.9218345203281759
TERM_f6c8c609,tfidf,ITEM_3c6abcf901ab,22,0.43432968849402975,0.8835321685789029
TERM_f6c8c609,tfidf,ITEM_f2d85b45c653,23,0.43283707285963513,0.8418767077032623
TERM_f6c8c609,tfidf,ITEM_cf78f72fd4ca,24,0.43254914537848244,0.8831699219411653
TERM_f6c8c609,tfidf,ITEM_e1d6283e76cb,25,0.4324670680298054,0.8932294589671386
TERM_f6c8c609,tfidf,ITEM_c1c772869455,26,0.43048588353753137,0.8763194739413916
TERM_f6c8c609,tfidf,ITEM_3d3c6d291fc7,27,0.4298041473428751,0.9045839284676872
TERM_f6c8c609,tfidf,ITEM_739e944c426a,28,0.42927444455275304,0.9276377757819424
TERM_f6c8c609,tfidf,ITEM_4bcde5ddaeee,29,0.4285572705556969,0.6041856346483783
TERM_f6c8c609,tfidf,ITEM_360ecf3d419e,30,0.4267747145251116,0.918188276520258
TERM_f6c8c609,tfidf,ITEM_79e3af0ca086,31,0.42302429591726093,0.8584228105505383
TERM_f6c8c609,tfidf,ITEM_1c75ab309356,32,0.42269664448806465,0.8143017969950745
TERM_f6c8c609,tfidf,ITEM_4ede5dad8024,33,0.4226584326466374,0.8823713609509681
TERM_f6c8c609,tfidf,ITEM_6636199c72d4,34,0.42007998346699893,0.825732275576018
TERM_f6c8c609,tfidf,ITEM_737bdd4684c9,35,0.41958610541438424,0.792708623527547
TERM_f6c8c609,tfidf,ITEM_65daa787bb87,36,0.41958538149537816,0.8020682878321879
TERM_f6c8c609,tfidf,ITEM_a2f1ca064e92,37,0.4171719364646417,0.816278172608361
TERM_f6c8c609,tfidf,ITEM_08c8b8b038d2,38,0.41485775021078375,0.7299459925917731
TERM_f6c8c609,tfidf,ITEM_aedc7f17b52b,39,0.41429183231851174,0.8797729150092445
TERM_f6c8c609,tfidf,ITEM_a25d07264c6e,40,0.41330995866418,0.9105956501882768
TERM_f6c8c609,tfidf,ITEM_33a9273931c3,41,0.4099093718679692,0.8473517314529128
TERM_f6c8c609,tfidf,ITEM_88839b13068f,42,0.40909443175654336,0.767093256906351
TERM_f6c8c609,tfidf,ITEM_7f880b69013a,43,0.4084265866933705,0.9149680050153186
TERM_f6c8c609,tfidf,ITEM_df1db16caa38,44,0.4083384329041579,0.8842121049639305
TERM_f6c8c609,tfidf,ITEM_f9ba029e072f,45,0.40764846518622766,0.5901915965173234
TERM_f6c8c609,tfidf,ITEM_b76954376e57,46,0.4068903800741127,0.8248248332061185
TERM_f6c8c609,tfidf,ITEM_2e1f2963c599,47,0.4067015676974892,0.826734320175839
TERM_f6c8c609,tfidf,ITEM_bc94e617853a,48,0.40632855951419583,0.8419564208042275
TERM_f6c8c609,tfidf,ITEM_b22d5171b227,49,0.40621934946026156,0.845557371156823
TERM_f6c8c609,tfidf,ITEM_b020e806db8a,50,0.40452464770242436,0.32452982095035376
TERM_f6c8c609,tfidf,ITEM_2b2ff19b2b26,51,0.4036320824101587,0.5049759973424537
TERM_f6c8c609,tfidf,ITEM_0db019d82d22,52,0.403540803421386,0.8635824459250329
TERM_f6c8c609,tfidf,ITEM_06141f0f00ed,53,0.40313828078153047,0.8038387399360508
TERM_f6c8c609,tfidf,ITEM_6ab9faee0a4c,54,0.40001920792927403,0.8269307211550965
TERM_f6c8c609,tfidf,ITEM_521194c61a74,55,0.3999669702724229,0.7145665485950886
TERM_f6c8c609,tfidf,ITEM_fb483629c306,56,0.39817455613860614,0.7468754772708787
TERM_f6c8c609,tfidf,ITEM_57687cd39400,57,0.39754145933627427,0.6336605392107748
TERM_f6c8c609,tfidf,ITEM_27cfb40c1eec,58,0.39601668024635084,0.6386646524203693
TERM_f6c8c609,tfidf,ITEM_8fa36b38d06a,59,0.3950020973990412,0.9590238863991858
TERM_f6c8c609,tfidf,ITEM_a3886c31b0c9,60,0.3948024621094891,0.5989700479514505
TERM_f6c8c609,tfidf,ITEM_44027b0e623e,61,0.39048690587908363,0.26368031961483057
TERM_f6c8c609,tfidf,ITEM_b8569dc299e0,62,0.38842249314030414,0.4255148548494778
TERM_f6c8c609,tfidf,ITEM_6d2fa66f4d97,63,0.382351268439615,0.29540682508282484
TERM_f6c8c609,tfidf,ITEM_a2ce1dd12f06,64,0.37945325351918535,0.4604494980708781
TERM_f6c8c609,tfidf,ITEM_3f9f22979e78,65,0.3768908440558191,0.2315715722673441
TERM_f6c8c609,tfidf,ITEM_c63008d0dd50,66,0.3767211603413978,0.965472539029929
TERM_f6c8c609,tfidf,ITEM_f8064d0c1784,67,0.3705372210393212,0.8180361677632079
TERM_f6c8c609,tfidf,ITEM_631a0c3aabcd,68,0.36830794259917154,0.6732020131239801
TERM_f6c8c609,tfidf,ITEM_885cefdf071b,69,0.36666112842913695,0.7884924879171553
TERM_f6c8c609,tfidf,ITEM_067834f03928,70,0.3600162833812893,0.6642311732315268
TERM_f6c8c609,tfidf,ITEM_c2c371676ae3,71,0.3573841333971526,0.780614336875641
TERM_f6c8c609,tfidf,ITEM_2283ba4b61ec,72,0.35541678050879866,0.3600942716765795
TERM_f6c8c609,tfidf,ITEM_8a00eede6240,73,0.35285538113999604,0.5274459088977174
TERM_f6c8c609,tfidf,ITEM_21b7bbadf2b4,74,0.3515885260084634,0.3133835533731764
TERM_f6c8c609,tfidf,ITEM_0315b0507ec9,75,0.3467190542684962,0.4026522224812006
TERM_f6c8c609,tfidf,ITEM_f0ab7ebbb7c4,76,0.3455499240039106,0.30955772231000334
TERM_f6c8c609,tfidf,ITEM_5eeaf2a399b9,77,0.3453714817380894,0.4135724599756266
TERM_f6c8c609,tfidf,ITEM_6956be30a5df,78,0.345227860283297,0.23959904422348888
TERM_f6c8c609,tfidf,ITEM_213f5b96e38e,79,0.34508549038309616,0.24738576235947174
TERM_f6c8c609,tfidf,ITEM_2b3a4882db23,80,0.34443724125877184,0.22421471084514433
TERM_f6c8c609,tfidf,ITEM_6d36249f1881,81,0.3417642752730652,0.17023214835434441
TERM_f6c8c609,tfidf,ITEM_97b0023efa2e,82,0.3402099793017016,0.02983317713008755
TERM_f6c8c609,tfidf,ITEM_80c3aa8832d6,83,0.33988184827987256,0.7197380312032517
TERM_f6c8c609,tfidf,ITEM_0dfc0fffbb13,84,0.33596766451120996,0.2671581095566862
TERM_f6c8c609,tfidf,ITEM_2bc5a56b0641,85,0.333467826113287,0.26054392287622136
TERM_f6c8c609,tfidf,ITEM_bf52a515a9dc,86,0.330387373265545,0.6301720365715976
TERM_f6c8c609,tfidf,ITEM_b90a08c9a7b6,87,0.3286521958496382,0.0891897063704529
TERM_f6c8c609,tfidf,ITEM_cc679c764e03,88,0.3271558616038771,0.3631746918342429
TERM_f6c8c609,tfidf,ITEM_77403073f213,89,0.325726584704216,0.38061989854819145
TERM_f6c8c609,tfidf,ITEM_f0e6e712ef61,90,0.32431001047621605,0.4457739478395737
TERM_f6c8c609,tfidf,ITEM_348108757cb1,91,0.3234335261700968,0.10544323703209409
TERM_f6c8c609,tfidf,ITEM_b843144fe564,92,0.3231597012337729,0.5582885088121529
TERM_f6c8c609,tfidf,ITEM_cf85e4ba6386,93,0.32172847103854424,0.2951164395093141
TERM_f6c8c609,tfidf,ITEM_6abdaa31e330,94,0.32142209424699675,0.39222258644795005
TERM_f6c8c609,tfidf,ITEM_740d46d1f1f7,95,0.32072380235871734,0.20864818907103075
TERM_f6c8c609,tfidf,ITEM_56bf3a516a35,96,0.3204139267154452,0.4508750807710011
TERM_f6c8c609,tfidf,ITEM_6cdb94787431,97,0.320304278543714,0.513507343515892
TERM_f6c8c609,tfidf,ITEM_7677fef5a039,98,0.3191305144728307,0.4615653037784263
TERM_f6c8c609,tfidf,ITEM_120721f27a46,99,0.31892416516145755,0.6253697597198702
TERM_f6c8c609,tfidf,ITEM_a015f28b5669,100,0.3163984219197634,0.40193583348285666
